Time,Temperature,Humidity,Pressure,Pm2.5,Pm10
18:04:16,77.94,80.81,63.37,24.13,51.65
18:04:17,4.51,4.16,82.45,41.69,3.54
18:04:36,51.97,44.65,6.9,2.68,45.15
18:04:37,41.53,22.74,41.5,71.31,4.39
18:04:56,90.91,53.3,56.87,92.67,19.07
18:04:57,82.2,93.14,45.36,55.34,38.95
18:05:16,72.68,17.46,18.35,85.18,91.1
18:05:17,55.05,68.69,11.86,9.07,30.01
18:05:36,43.47,27.78,56.06,8.69,53.62
18:05:37,35.5,51.81,13.56,76.8,25.55
18:05:56,93.15,65.54,51.45,49.29,21.13
18:05:57,99.87,37.28,66.28,34.66,37.69
18:06:16,16.5,58.56,82.65,91.62,28.28
18:06:17,61.04,30.73,50.79,77.1,36.29
18:06:36,30.34,41.87,83.76,36.19,88.54
18:06:37,99.85,57.3,20.77,59.77,25.68
18:06:56,53.32,67.37,83.01,84.23,17.52
18:06:57,14.04,46.95,63.86,9.61,57.89
18:07:16,73.54,28.68,69.02,2.86,86.83
18:07:17,25.93,9.48,10.11,10.97,93.15
18:07:36,28.36,80.75,83.43,29.88,4.88
18:07:37,94.04,28.78,41.06,81.57,67.05
18:07:56,81.77,32.68,6.11,49.74,44.67
18:07:57,52.03,14.68,52.42,52.17,94.8
18:08:16,29.09,75.38,58.01,81.41,60.25
18:08:17,46.88,71.76,47.76,40.77,76.8
18:08:36,56.91,52.75,31.57,98.17,48.9
18:08:37,31.88,85.11,38.91,55.55,75.3
18:08:56,6.81,71.99,95.51,38.17,63.16
18:08:57,35.38,58.07,13.05,15.63,33.83
18:09:16,58.53,2.67,40.78,66.82,34.97
18:09:17,93.51,31.57,36.29,57.97,61.72
18:09:36,60.33,44.65,66.79,47.86,3.99
18:09:37,61.49,8.34,16.35,43.67,46.5
18:09:56,12.02,92.98,46.5,29.85,3.18
18:09:57,4.09,31.57,61.3,76.72,10.74
18:10:16,97.9,79.27,22.46,32.88,60.56
18:10:17,59.16,2.17,14.34,39.28,53.41
18:10:36,54.41,99.32,9.13,86.15,19.72
18:10:37,95.13,81.86,73.71,78.1,20.19
18:10:56,71.5,76.63,96.54,56.68,49.36
18:10:57,89.18,29.57,69.24,97.11,27.85
18:11:16,34.58,78.59,82.87,85.09,56.52
18:11:17,25.29,6.51,58.96,16.6,8.81
18:11:36,54.69,31.37,50.68,29.14,44.07
18:11:37,11.15,24.51,22.63,43.21,61.82
18:11:56,1.91,12.84,82.67,77.36,14.55
18:11:57,79.53,39.47,52.23,45.3,98.77
18:12:16,79.39,60.2,38.64,85.77,87.73
18:12:17,63.59,63.21,53.66,54.9,8.18
18:12:36,27.88,73.86,96.15,49.11,64.71
18:12:37,44.97,67.26,39.14,12.22,89.35
18:12:56,99.41,13.34,83.37,79.11,73.21
18:12:57,58.52,83.33,44.25,34.02,17.02
18:13:16,99.9,14.05,44.97,17.52,18.3
18:13:17,15.14,99.11,66.91,38.11,75.92
18:13:36,36.44,70.65,95.57,90.74,98.17
18:13:37,43.99,45.06,45.27,99.54,4.16
18:13:56,27.64,77.31,60.33,60.69,42.01
18:13:57,16.74,67.96,68.93,52.59,13.11
18:14:16,98.06,38.99,46.85,59.69,61.38
18:14:17,71.53,5.92,14.25,21.01,3.91
18:14:36,77.2,93.52,41.58,46.78,50.92
18:14:37,39.91,41.44,66.18,52.22,93.02
18:14:56,6.27,17.86,93.41,45.85,35.81
18:14:57,97.47,18.52,25.06,25.21,13.98
18:15:16,68.43,22.87,64.57,46.93,42.29
18:15:17,57.01,48.66,84.79,60.4,65.35
18:15:36,56.71,84.88,18.54,29.28,63.35
18:15:37,59.22,21.23,11.84,26.09,71.74
18:15:56,60.41,67.58,30.69,87.06,19.12
18:15:57,94.29,32.04,84.78,65.43,9.29
18:16:16,63.45,14.66,30.04,52.31,47.22
18:16:17,95.61,8.77,68.31,39.13,11.48
18:16:36,43.57,75.75,21.86,89.43,47.89
18:16:37,78.77,51.15,12.66,13.63,11.07
18:16:56,81.66,93.92,0.86,20.76,82.59
18:16:57,41.78,80.71,38.79,31.81,81.91
18:17:16,91.76,29.15,2.51,62.47,24.35
18:17:17,12.6,9.27,95.98,64.75,52.11
18:17:36,74.96,7.25,55.24,67.4,55.48
18:17:37,14.63,5.65,75.28,65.76,12.6
18:17:56,23.31,18.99,91.32,85.71,86.6
18:17:57,44.39,99.05,2.35,42.45,4.04
18:18:16,44.08,59.07,44.55,95.2,13.37
18:18:17,90.94,53.81,70.55,70.0,70.48
18:18:36,91.08,29.84,36.69,17.98,94.72
18:18:37,73.01,62.62,18.47,41.97,49.65
18:18:56,55.7,21.69,73.25,46.05,51.7
18:18:57,94.75,6.73,86.68,61.31,35.62
18:19:16,23.22,18.75,23.92,95.93,1.03
18:19:17,5.53,3.88,41.92,78.87,93.73
18:19:36,53.54,78.25,83.31,55.87,39.07
18:19:37,91.38,26.34,75.45,27.95,62.42
20:20:47,74.62,17.33,35.56,29.85,11.56
20:20:48,64.92,11.9,87.85,67.12,72.8
20:21:07,34.02,14.1,69.76,74.34,4.76
20:21:08,11.63,55.14,94.56,30.85,4.7
20:21:27,28.69,80.32,23.87,96.59,23.45
20:21:28,6.91,0.57,11.81,89.25,78.76
20:21:47,83.6,27.05,58.16,25.6,50.53
20:21:48,84.9,53.67,42.39,86.45,28.71
20:22:07,4.4,80.87,40.4,8.31,19.02
20:22:08,1.14,37.37,39.84,48.1,51.89
20:22:27,69.87,97.76,82.08,98.98,5.4
20:22:28,0.44,10.68,83.07,7.94,12.94
20:22:47,47.93,30.71,70.28,69.39,29.99
20:22:48,36.72,55.84,48.37,8.77,90.35
20:23:07,87.61,2.72,66.33,21.15,28.01
20:23:08,5.66,78.37,3.89,77.74,80.59
20:23:27,0.51,22.69,23.72,78.44,27.09
20:23:28,86.1,1.99,50.22,29.11,63.73
20:23:47,22.77,62.64,9.19,94.02,79.01
20:23:48,51.65,31.35,74.37,44.78,82.58
20:24:07,34.35,66.29,63.44,76.29,83.3
20:24:08,70.64,15.99,59.43,88.6,11.19
20:24:27,12.34,48.29,81.85,77.79,35.99
20:24:28,12.72,72.85,14.69,75.59,8.31
20:24:47,95.7,6.15,31.36,74.85,56.85
20:24:48,53.57,87.78,77.19,0.57,60.01
20:25:07,4.88,43.71,72.78,74.04,74.31
20:25:08,81.04,39.79,67.25,24.63,58.2
20:25:27,74.37,20.91,3.19,26.54,77.47
20:25:28,37.54,49.44,99.87,58.01,11.95
20:25:47,6.61,49.16,31.83,57.48,4.82
20:25:48,34.11,87.7,46.32,44.22,43.01
20:26:07,30.63,58.72,17.87,83.31,22.74
20:26:08,31.29,34.73,67.64,75.2,97.7
20:26:27,4.81,33.03,99.82,0.61,22.89
20:26:28,44.42,63.19,47.18,21.99,0.68
20:26:47,91.64,30.77,84.08,42.8,0.13
20:26:48,36.15,76.62,24.93,43.52,68.17
20:27:07,85.87,38.79,42.62,81.81,63.55
20:27:08,91.43,59.42,73.72,58.89,75.25
20:27:27,98.29,23.67,65.12,66.43,10.04
20:27:28,66.73,21.76,70.99,97.96,31.55
20:27:47,74.08,1.45,68.26,73.43,80.16
20:27:48,37.39,59.55,97.67,37.6,2.3
20:28:07,51.01,42.83,23.62,65.56,32.17
20:28:08,75.11,75.78,26.66,86.77,17.51
20:28:27,54.13,61.45,30.15,45.92,0.03
20:28:28,60.03,30.45,17.67,78.54,32.01
20:28:47,9.61,29.39,54.24,3.86,22.41
20:28:48,80.32,74.07,92.51,86.35,54.08
20:29:07,26.28,22.96,84.76,34.97,43.61
20:29:08,82.2,7.66,34.26,52.33,26.08
20:29:27,4.41,41.11,89.29,76.59,65.37
20:29:28,44.17,32.93,6.66,25.49,70.72
20:29:47,75.63,80.44,21.44,8.66,12.07
20:29:48,55.03,25.11,10.59,80.2,52.29
20:30:07,95.55,5.56,10.9,20.94,4.62
20:30:08,48.8,98.81,53.36,16.82,96.81
20:30:27,65.99,1.44,38.08,90.35,5.79
20:30:28,34.41,36.47,0.08,76.32,19.01
20:30:47,40.81,14.79,26.3,56.63,16.81
20:30:48,42.12,64.85,30.07,20.86,75.31
20:31:07,24.45,63.84,62.73,71.79,16.3
20:31:08,35.59,4.09,39.43,10.71,67.62
20:31:27,93.57,31.2,60.72,91.97,16.03
20:31:28,16.43,66.68,43.52,86.08,75.38
20:31:47,57.07,7.19,52.57,80.09,97.83
20:31:48,53.48,8.71,21.26,4.15,87.93
20:32:07,79.51,78.98,41.55,16.74,4.0
20:32:08,85.9,47.69,2.0,77.28,60.83
20:32:27,50.17,65.17,51.22,63.91,25.58
20:32:28,98.4,91.12,47.78,50.78,69.2
20:32:47,99.0,13.78,94.64,55.92,84.54
20:32:48,24.75,29.26,94.54,26.39,56.9
20:33:07,18.32,56.67,36.94,89.2,2.39
20:33:08,89.16,72.11,49.87,90.89,81.75
20:33:27,3.57,10.8,97.71,28.78,90.52
20:33:28,14.33,51.15,4.13,59.63,24.62
20:33:47,13.69,82.62,14.9,69.78,98.98
20:33:48,50.71,17.29,67.06,45.05,76.48
20:34:07,48.68,13.94,53.74,64.0,82.64
20:34:08,9.1,78.13,41.42,14.12,50.36
20:34:27,7.4,58.22,17.9,5.67,0.38
20:34:28,33.56,9.48,52.12,4.6,72.17
20:34:47,48.59,48.11,91.89,60.91,32.32
20:34:48,39.31,52.64,37.8,63.04,78.82
20:35:07,2.61,1.79,38.82,78.35,81.92
20:35:08,76.18,40.08,86.35,81.69,41.94
20:35:27,69.28,27.85,65.91,54.5,56.77
20:35:28,74.21,63.07,47.92,5.8,9.45
20:35:47,96.56,1.36,18.92,16.5,38.27
20:35:48,90.44,29.94,4.87,20.36,27.15
20:36:07,30.79,84.36,27.02,33.8,98.76
20:36:08,76.45,56.75,28.94,54.36,27.59
20:36:27,91.6,60.29,80.43,63.8,79.87
20:36:28,72.43,66.78,0.83,23.29,85.43
