Time,Temperature,Humidity,Pressure,Pm2.5,Pm10
14:27:21,39.59,22.41,11.15,38.54,85.56
14:27:22,18.08,74.03,84.66,28.63,60.31
14:27:41,94.0,7.56,95.85,92.89,24.25
14:27:42,13.14,61.44,93.87,75.49,55.89
14:28:01,30.46,78.42,2.33,38.23,49.11
14:28:02,2.41,4.79,6.1,49.83,42.17
14:28:21,52.79,88.78,1.65,25.83,33.74
14:28:22,83.75,90.59,36.61,85.94,55.3
14:28:41,17.25,20.2,19.47,81.54,35.9
14:28:42,95.42,68.2,33.35,12.68,68.69
14:29:01,38.88,45.06,84.27,34.12,54.49
14:29:02,96.03,89.11,3.84,42.03,2.69
14:29:21,3.71,66.07,40.66,29.78,46.16
14:29:22,43.62,18.04,16.06,40.9,49.92
14:29:41,21.68,35.54,17.34,39.84,72.31
14:29:42,47.69,60.47,75.45,84.2,85.9
14:30:01,13.55,31.44,58.6,7.5,73.35
14:30:02,49.66,65.62,33.45,71.03,69.58
14:30:21,44.6,25.04,12.15,76.04,71.67
14:30:22,12.8,23.04,22.65,17.73,49.8
14:30:41,46.25,14.95,68.19,11.28,87.8
14:30:42,63.6,42.09,18.51,46.93,39.56
14:31:01,99.03,72.54,62.56,18.81,78.4
14:31:02,89.81,5.03,3.44,80.99,24.0
14:31:21,3.46,5.97,60.0,8.81,54.41
14:31:22,59.09,29.79,49.39,8.66,25.84
14:31:41,21.62,54.02,41.72,94.08,90.88
14:31:42,46.23,13.54,33.05,9.89,69.48
14:32:01,75.04,23.09,94.88,64.53,74.31
14:32:02,10.67,4.3,97.61,59.73,91.2
14:32:21,98.58,24.7,52.61,33.73,97.2
14:32:22,52.1,8.93,18.29,90.32,79.57
14:32:41,90.01,50.48,62.75,16.88,92.3
14:32:42,35.45,29.07,6.09,84.14,11.14
14:33:01,34.96,5.62,56.46,31.21,5.03
14:33:02,0.57,6.4,34.15,16.51,12.66
14:33:21,26.65,72.01,38.78,59.29,19.52
14:33:22,96.79,56.54,74.81,94.86,86.96
14:33:41,55.19,67.53,2.78,57.63,51.41
14:33:42,42.14,22.37,9.37,24.76,65.17
14:34:01,48.8,89.45,27.34,96.89,41.47
14:34:02,68.03,99.75,4.56,32.97,67.57
14:34:21,60.56,70.3,28.2,65.01,66.2
14:34:22,3.04,45.36,69.61,70.32,25.84
14:34:41,7.39,68.89,72.3,53.19,85.91
14:34:42,35.41,62.32,77.07,9.06,24.99
14:35:01,29.28,85.51,71.53,69.86,46.04
14:35:02,31.92,91.83,10.41,90.01,72.01
14:35:21,87.21,13.39,34.33,82.68,32.1
14:35:22,24.77,32.8,51.65,79.26,6.41
14:35:41,40.16,17.84,73.02,59.67,20.03
14:35:42,73.21,11.84,94.85,19.79,14.47
14:36:01,60.12,80.45,96.65,53.48,32.04
14:36:02,75.72,67.2,28.46,89.65,8.26
14:36:21,18.76,0.76,53.11,13.75,36.15
14:36:22,57.24,23.94,58.04,49.82,11.61
14:36:41,57.38,26.13,57.28,81.82,15.84
14:36:42,82.65,95.65,55.3,3.78,42.51
14:37:01,62.91,24.61,85.21,94.88,26.61
14:37:02,88.51,80.2,53.69,37.43,16.73
14:37:21,97.25,78.25,24.73,18.47,66.1
14:37:22,59.77,24.89,9.19,9.15,69.64
14:37:41,55.25,44.9,42.43,44.87,34.19
14:37:42,33.85,1.6,94.45,25.58,51.33
14:38:01,49.11,65.03,80.69,27.29,21.99
14:38:02,34.44,10.4,26.13,66.0,6.97
14:38:21,99.13,60.78,43.62,1.09,28.9
14:38:22,73.77,67.28,89.84,69.42,12.57
14:38:41,14.94,71.61,46.72,55.66,44.86
14:38:42,69.08,47.58,89.14,14.5,42.32
14:39:01,71.81,44.29,77.56,70.45,56.98
14:39:02,96.16,12.79,78.08,96.26,33.15
14:39:21,48.93,70.82,9.81,57.79,69.12
14:39:22,13.62,65.66,96.08,38.96,17.68
14:39:41,85.84,51.36,15.46,48.41,35.55
14:39:42,74.52,47.89,54.69,75.97,85.1
14:40:01,64.35,18.68,55.53,15.75,63.31
14:40:02,70.18,94.82,82.18,93.21,44.98
14:40:21,22.78,56.12,77.23,46.71,35.49
14:40:22,34.12,36.12,14.38,56.37,8.83
14:40:41,54.0,53.83,1.76,25.03,21.43
14:40:43,48.27,20.03,84.49,74.15,67.28
14:41:01,98.87,5.39,14.31,2.91,23.35
14:41:03,41.73,71.28,62.93,64.2,65.35
14:41:21,40.01,84.19,92.76,46.21,86.51
14:41:23,12.41,0.58,45.97,35.69,27.19
14:41:41,94.07,93.09,8.66,80.95,1.38
14:41:43,58.93,19.79,14.83,32.9,74.32
14:42:01,91.12,16.63,94.96,30.02,45.24
14:42:03,97.51,95.44,84.54,59.8,12.12
14:42:21,57.83,39.89,4.06,47.99,80.11
14:42:23,65.47,14.78,10.46,7.72,93.81
14:42:41,48.42,69.69,22.49,9.78,97.64
14:42:43,90.31,26.28,94.11,21.15,66.04
14:43:01,19.02,21.14,39.7,75.7,48.44
14:43:03,3.91,38.77,75.83,44.42,89.51
14:43:21,70.46,43.57,64.32,83.88,74.62
14:43:23,70.57,52.35,15.41,51.3,9.27
14:43:41,85.28,2.36,62.74,83.83,68.26
14:43:43,94.04,5.71,5.06,99.94,84.18
14:44:02,80.9,34.97,32.32,49.24,79.17
14:44:03,19.41,27.0,49.58,20.86,22.18
14:44:22,7.45,34.77,63.89,23.17,78.9
14:44:23,38.18,55.65,62.8,77.21,65.86
14:44:42,89.01,83.12,21.01,46.66,68.11
14:44:43,38.19,25.67,87.4,5.9,93.44
14:45:02,90.8,63.54,63.78,55.42,52.13
14:45:03,55.94,61.9,17.47,43.23,80.08
14:45:22,87.0,20.52,65.27,11.79,34.7
14:45:23,20.67,9.67,93.02,61.45,41.9
14:45:42,10.52,55.19,2.57,7.57,17.19
14:45:43,85.05,0.01,66.69,59.89,5.11
14:46:02,43.94,52.25,97.16,55.49,92.96
14:46:03,56.14,1.73,67.05,68.36,44.57
14:46:22,99.64,34.7,53.76,2.26,28.7
14:46:23,23.35,69.85,27.32,42.5,74.07
14:46:42,73.99,62.84,34.57,67.93,96.12
14:46:43,54.26,6.72,83.48,70.72,12.93
14:47:02,59.75,73.8,21.52,46.9,7.47
14:47:03,23.45,61.37,36.98,30.34,66.1
14:47:22,63.11,66.5,5.14,90.02,64.31
14:47:23,41.2,28.45,23.57,4.18,45.98
14:47:42,67.47,37.41,89.09,29.73,39.42
14:47:43,51.95,16.84,75.01,66.18,77.43
14:48:02,40.21,80.01,40.58,28.99,1.21
14:48:03,89.35,6.65,65.06,65.77,91.83
14:48:22,69.08,43.86,42.34,73.74,64.06
14:48:23,76.47,54.41,5.08,4.3,40.08
14:48:42,51.12,2.2,58.25,2.71,37.93
14:48:43,77.99,93.93,71.62,36.92,35.91
14:49:02,49.4,85.62,46.25,85.58,73.31
14:49:03,7.7,59.38,60.52,62.03,94.48
14:49:22,73.44,72.17,16.33,40.68,42.27
14:49:23,77.21,12.31,48.53,43.01,27.97
14:49:42,91.94,79.72,7.63,89.53,26.63
14:49:43,44.3,34.79,81.32,38.63,45.39
14:50:02,46.59,96.7,63.74,33.13,30.53
14:50:03,3.71,64.97,84.64,23.97,38.37
14:50:22,51.26,71.34,48.7,46.1,41.22
14:50:23,2.64,69.3,24.35,98.85,99.17
14:50:42,36.73,99.26,43.52,74.93,52.52
14:50:43,94.81,2.71,63.11,4.25,56.7
14:51:02,68.85,70.27,64.98,1.57,30.56
14:51:03,77.98,55.52,49.49,91.82,55.17
14:51:22,10.59,18.24,48.93,40.91,38.95
14:51:23,35.35,54.6,77.32,58.19,79.95
14:51:42,26.58,30.36,36.49,6.15,62.06
14:51:43,39.35,15.49,58.66,17.97,6.79
14:52:02,70.59,96.04,36.14,31.2,10.84
14:52:03,92.99,66.64,55.63,1.31,66.73
14:52:22,1.51,17.33,92.44,74.94,84.71
14:52:23,73.41,81.0,71.24,19.2,78.24
14:52:42,51.96,50.4,38.14,81.73,22.69
14:52:43,68.27,93.24,62.92,20.54,41.2
14:53:02,92.93,83.76,88.74,93.16,0.56
14:53:03,54.94,25.98,55.9,70.96,95.98
14:53:22,80.64,0.32,12.62,44.63,42.3
14:53:23,92.8,71.86,97.22,49.34,36.92
14:53:42,94.1,39.82,95.67,99.08,45.77
14:53:43,32.55,19.45,74.88,94.69,94.83
14:54:02,18.12,91.48,50.9,45.36,56.28
14:54:03,24.43,7.86,46.41,71.99,25.57
14:54:22,28.44,44.29,73.12,18.56,58.65
14:54:23,44.04,45.39,85.23,76.62,91.55
14:54:42,98.8,98.25,18.85,99.7,10.76
14:54:43,48.37,20.51,74.53,93.62,98.52
14:55:02,38.81,11.36,77.65,67.07,54.28
14:55:03,47.31,83.7,64.23,79.26,67.17
14:55:22,10.68,15.72,50.73,17.82,75.87
14:55:23,79.27,47.56,86.54,50.87,69.21
14:55:42,86.32,21.5,51.3,4.4,12.3
14:55:43,97.0,7.08,37.17,21.48,81.96
14:56:02,97.54,65.58,8.68,42.41,34.24
14:56:03,62.77,5.3,48.04,73.58,79.01
14:56:22,75.39,17.77,15.26,78.61,44.26
14:56:23,91.8,62.16,61.12,17.24,51.78
14:56:42,91.01,69.4,34.68,59.25,73.71
14:56:43,91.65,41.0,16.58,47.02,9.35
14:57:02,76.87,41.96,1.79,79.55,71.36
14:57:03,35.17,45.87,85.99,36.48,96.81
14:57:22,93.88,54.03,96.96,19.11,47.84
14:57:23,61.04,15.35,58.85,11.43,96.98
14:57:42,60.1,21.89,33.86,70.48,85.46
14:57:43,44.42,63.41,28.68,73.65,86.75
14:58:02,72.83,91.21,97.08,43.53,89.56
14:58:03,58.6,98.36,90.88,30.41,40.59
14:58:22,57.63,49.71,12.83,81.33,50.12
14:58:23,8.12,15.8,84.59,66.62,38.01
14:58:42,93.6,11.83,4.52,57.3,63.5
14:58:43,90.21,76.48,42.19,82.37,85.02
14:59:02,21.66,34.76,16.28,45.22,29.96
14:59:03,70.02,52.97,79.88,69.4,8.14
14:59:22,66.26,84.08,53.53,2.73,75.06
14:59:23,75.59,22.43,94.13,58.44,99.51
14:59:42,48.83,36.05,78.64,11.72,37.58
14:59:43,62.42,32.58,37.76,47.55,89.36
15:00:02,66.67,26.35,16.04,78.01,34.14
15:00:03,22.88,21.68,65.55,34.89,25.53
15:00:22,33.31,6.12,15.96,54.13,34.98
15:00:23,31.29,6.14,68.35,15.46,4.85
15:00:42,70.87,7.65,62.82,57.47,72.02
15:00:43,27.8,96.62,66.64,69.91,17.88
15:01:02,94.51,45.73,22.83,51.57,98.16
15:01:03,8.27,3.1,5.44,25.35,90.45
15:01:22,76.8,69.7,51.54,50.19,43.25
15:01:23,67.62,94.92,60.75,38.34,17.66
15:01:42,76.92,66.44,32.9,12.36,14.49
15:01:43,62.32,63.06,65.77,82.36,3.09
15:02:02,19.57,76.75,47.34,94.59,8.69
15:02:03,60.91,51.24,14.21,66.59,11.53
15:02:22,69.81,4.11,29.05,2.86,20.06
15:02:23,67.3,60.85,36.48,89.87,78.05
15:02:42,6.04,80.9,29.29,28.39,33.74
15:02:43,29.25,81.4,72.13,4.5,16.09
15:03:02,2.67,37.08,43.51,79.59,50.31
15:03:03,30.91,51.27,17.31,50.29,92.55
15:03:22,39.33,91.13,39.22,84.6,18.59
15:03:23,12.0,21.1,88.52,66.5,16.6
15:03:42,36.22,75.83,79.46,1.99,97.16
15:03:43,90.16,29.32,34.17,27.55,24.75
15:04:02,41.2,13.87,16.69,79.52,11.9
15:04:03,59.16,93.11,11.13,46.85,11.07
15:04:22,58.75,44.78,99.05,66.31,75.8
15:04:23,88.01,19.32,61.47,66.39,87.04
15:04:42,22.11,68.81,83.75,53.4,87.0
15:04:43,21.17,70.45,12.15,87.65,37.99
15:05:02,9.56,76.63,76.35,49.2,92.49
15:05:03,84.04,8.67,76.02,63.82,16.8
15:05:22,26.13,29.6,78.52,48.55,94.43
15:05:23,51.92,26.44,34.07,82.32,64.4
15:05:42,53.33,35.96,43.98,59.28,70.85
15:05:43,72.83,59.22,86.37,62.64,8.45
15:06:02,42.37,63.5,5.29,93.0,71.96
15:06:03,12.82,20.98,25.27,80.45,37.5
15:06:22,41.26,75.33,4.84,18.16,18.66
15:06:23,80.62,94.94,50.51,66.4,40.43
15:06:42,24.62,52.05,3.49,46.0,84.55
15:06:43,82.4,77.73,24.76,67.67,69.93
15:07:02,47.06,46.6,33.72,15.74,95.45
15:07:03,58.01,69.73,27.72,63.36,95.8
15:07:22,8.71,62.35,28.75,82.86,27.22
15:07:23,86.5,55.59,4.4,80.6,31.49
15:07:42,44.94,67.99,95.06,84.97,67.94
15:07:43,20.17,32.87,27.94,74.28,17.4
15:08:02,55.23,2.25,73.83,69.64,24.43
15:08:03,62.46,58.45,91.79,77.33,84.35
15:08:22,15.47,8.25,4.45,38.62,1.11
15:08:23,67.74,70.52,68.16,0.7,94.01
15:08:42,91.96,16.63,65.51,59.88,43.39
15:08:43,25.15,3.49,96.97,88.97,27.46
15:09:02,35.3,61.73,20.26,78.76,27.53
15:09:03,7.05,9.02,87.84,60.37,74.44
15:09:22,59.59,88.74,27.24,38.2,6.24
15:09:23,2.36,92.09,33.25,82.96,37.61
15:09:42,29.78,35.01,73.97,65.46,91.89
15:09:43,3.99,75.21,46.79,37.06,20.29
15:10:02,22.05,91.83,83.02,3.91,54.48
15:10:03,17.65,31.76,47.87,97.38,77.3
15:10:22,26.17,16.4,9.94,88.42,71.25
15:10:23,46.23,20.5,44.08,88.21,84.51
15:10:42,90.02,9.48,95.39,52.53,76.71
15:10:43,9.2,37.28,53.67,40.01,87.82
15:11:02,51.12,66.7,32.22,89.67,18.59
15:11:03,13.18,6.12,1.26,45.08,78.58
15:11:22,14.07,66.74,52.95,29.79,8.03
15:11:23,72.86,18.87,97.7,78.44,56.28
15:11:42,11.82,30.86,96.09,58.18,73.91
15:11:43,9.24,50.98,29.56,29.69,35.6
15:12:12,2.5,63.15,60.02,71.24,7.31
15:12:13,61.45,67.97,63.92,61.0,70.35
15:12:32,81.04,64.74,37.34,69.89,34.68
15:12:33,59.11,36.22,23.01,80.28,1.32
15:12:52,84.04,6.19,13.37,6.64,7.18
15:12:53,31.08,0.47,85.51,45.58,43.74
15:13:12,91.76,30.45,92.21,65.57,19.02
15:13:13,56.88,51.65,20.54,93.48,64.4
15:13:32,78.33,6.93,48.44,2.99,65.03
15:13:33,81.83,71.89,92.6,99.38,16.95
15:13:52,87.12,24.52,98.67,8.76,13.16
15:13:53,66.69,95.96,56.96,19.65,29.72
15:14:12,89.54,84.66,12.89,19.7,4.92
15:14:13,83.34,12.91,50.93,43.92,52.81
15:14:32,48.78,54.72,21.1,38.84,53.93
15:14:33,15.09,14.94,38.49,15.42,61.25
15:14:52,99.19,90.09,46.82,38.66,55.99
15:14:53,89.92,95.97,45.72,40.38,36.1
15:15:12,68.35,26.93,96.52,98.38,14.66
15:15:13,69.35,88.44,95.0,0.47,79.85
15:15:32,75.9,59.47,64.92,91.78,65.87
15:15:33,0.16,83.31,46.04,62.47,15.74
15:15:52,62.13,63.84,40.31,52.79,51.59
15:15:53,74.17,72.65,55.76,64.18,68.28
15:16:12,53.44,86.92,17.71,98.83,87.7
15:16:13,78.16,53.51,17.79,48.21,49.67
15:16:32,23.75,60.8,66.0,47.45,0.01
15:16:33,16.18,95.24,45.07,53.98,21.42
15:16:52,80.61,68.87,21.3,19.26,12.65
15:16:53,32.01,46.58,49.83,11.44,55.01
15:17:12,32.34,21.48,15.34,19.0,54.79
15:17:13,48.04,9.81,71.51,74.45,42.43
15:17:32,55.55,13.91,34.42,65.78,32.14
15:17:33,11.14,26.88,30.09,21.4,3.58
15:17:52,17.98,62.04,32.17,23.57,36.77
15:17:53,98.65,70.81,99.73,27.71,98.94
15:18:12,38.65,36.85,91.4,32.48,12.63
15:18:13,12.85,68.81,58.22,45.61,45.21
15:18:32,36.78,47.5,54.35,10.32,50.33
15:18:33,15.21,91.98,90.34,81.08,81.6
15:18:52,17.67,29.41,17.42,66.45,61.07
15:18:54,77.0,83.13,98.41,86.95,74.1
15:19:12,95.95,68.05,78.59,47.65,63.0
15:19:14,40.56,24.21,27.4,15.84,17.1
15:19:32,66.88,20.75,92.45,8.68,50.43
15:19:34,56.99,99.51,54.03,43.95,8.04
15:19:52,67.45,32.17,78.24,26.17,10.41
15:19:54,83.69,5.14,28.02,13.45,53.76
15:20:12,59.81,69.84,22.43,14.38,96.11
15:20:14,22.97,30.94,35.19,23.12,49.32
15:20:32,9.6,78.86,67.16,0.96,63.97
15:20:34,51.07,99.61,76.58,4.44,60.35
15:20:52,4.5,81.44,13.95,66.09,85.19
15:20:54,52.04,27.96,81.49,20.62,66.76
15:21:12,45.13,40.89,54.6,42.44,14.1
15:21:14,50.3,76.29,14.71,19.77,7.61
15:21:32,16.17,98.87,46.17,14.92,46.85
15:21:34,42.49,78.91,77.99,74.46,28.1
15:21:52,11.29,32.91,78.47,10.54,24.38
15:21:54,35.53,27.82,53.9,89.98,96.31
15:22:12,13.77,15.42,94.98,58.83,28.84
15:22:14,68.27,77.29,26.65,49.73,49.53
15:22:32,89.38,73.18,78.86,48.55,62.37
15:22:34,68.56,18.6,77.84,1.7,47.24
15:22:52,91.47,78.22,71.27,59.97,65.54
15:22:54,71.29,57.48,57.93,1.67,17.51
15:23:12,2.91,72.71,96.04,32.0,30.38
15:23:14,3.81,7.39,34.09,58.54,65.69
15:23:32,62.33,79.28,14.6,33.92,26.12
15:23:34,61.28,83.83,3.24,1.09,86.07
15:23:52,71.74,25.56,90.65,56.93,3.86
15:23:54,75.08,74.65,31.63,34.61,61.06
15:24:12,7.51,73.45,12.93,27.41,3.92
15:24:14,89.49,49.06,42.84,34.92,2.7
15:24:32,61.39,66.3,0.49,8.4,61.64
15:24:34,70.91,68.49,26.75,54.49,84.35
15:24:52,54.85,84.27,65.18,78.34,37.78
15:24:54,66.55,50.35,28.09,19.29,88.09
15:25:12,39.35,94.48,76.74,25.58,42.88
15:25:14,7.89,32.36,71.78,6.71,58.93
15:25:32,26.94,8.03,52.69,20.11,8.25
15:25:34,77.01,27.69,71.54,60.77,58.94
15:25:52,7.78,70.39,12.98,43.0,69.59
15:25:54,57.6,13.96,75.39,25.41,12.33
15:26:12,23.45,49.29,56.43,28.5,54.16
15:26:14,98.04,48.27,12.22,14.34,15.63
15:26:32,62.22,31.4,49.55,30.66,80.76
15:26:34,95.62,53.9,97.91,31.97,46.58
15:26:52,24.84,91.5,12.72,36.1,61.94
15:26:54,10.73,30.61,65.04,60.39,32.49
15:27:12,37.33,37.94,28.75,8.94,28.94
15:27:14,16.19,41.4,43.5,98.85,95.87
15:27:32,48.89,32.8,31.92,86.74,63.87
15:27:34,73.28,48.37,38.54,29.36,73.6
15:27:52,11.82,61.62,85.06,33.81,10.46
15:27:54,96.55,6.05,54.47,32.0,69.64
15:28:12,58.88,9.67,35.36,35.11,79.2
15:28:14,77.4,29.65,70.54,80.83,67.16
15:28:32,46.86,27.84,28.76,20.92,80.01
15:28:34,48.98,76.91,98.13,54.16,60.46
15:28:52,21.19,82.83,45.98,34.06,98.03
15:28:54,31.09,92.31,23.69,83.66,60.06
15:29:12,3.99,79.84,28.02,83.07,64.55
15:29:14,65.56,45.33,38.5,22.72,27.79
15:29:32,73.17,9.22,3.69,5.49,94.08
15:29:34,96.54,85.27,23.21,0.41,11.35
15:29:52,96.92,8.91,35.46,68.05,41.23
15:29:54,68.09,56.69,22.09,85.92,40.06
15:30:12,10.14,14.12,9.88,10.86,57.87
15:30:14,62.59,62.45,79.25,37.71,88.55
15:30:32,41.8,50.77,84.65,63.96,3.45
15:30:34,83.71,36.94,67.78,10.72,99.09
15:30:52,64.09,61.18,26.76,90.11,23.98
15:30:54,16.53,61.18,31.0,62.99,26.57
15:31:12,27.54,50.97,13.12,32.5,96.99
15:31:14,45.04,51.04,95.17,36.21,75.41
15:31:32,87.8,68.66,74.88,38.56,93.65
15:31:34,48.16,24.46,46.08,96.91,55.83
15:31:52,58.9,18.4,7.02,49.74,39.81
15:31:54,95.85,51.89,64.58,40.79,78.35
15:32:12,55.77,53.32,28.92,24.54,1.53
15:32:14,63.45,46.09,41.68,98.0,37.42
15:32:32,46.12,77.87,77.84,76.17,20.3
15:32:34,35.13,60.93,28.19,19.02,55.14
15:32:52,58.65,74.97,58.64,25.39,37.17
15:32:54,26.82,63.53,93.93,81.73,49.34
15:33:12,12.75,58.2,1.9,65.59,47.23
15:33:14,84.29,62.96,61.06,42.94,43.86
15:33:33,94.74,88.12,39.76,50.7,48.77
15:33:34,64.68,70.39,77.83,5.12,11.5
15:33:53,53.49,39.83,66.58,3.81,31.73
15:33:54,58.89,46.64,93.61,26.53,87.56
15:34:13,79.18,0.69,70.97,19.33,44.32
15:34:14,51.57,91.06,14.21,79.99,59.51
15:34:33,67.09,66.11,57.76,67.73,45.51
15:34:34,54.34,84.59,40.98,15.06,4.72
15:34:53,87.91,31.17,37.84,34.28,54.25
15:34:54,49.08,29.68,27.82,36.88,40.82
15:35:13,62.28,56.59,46.65,12.21,85.82
15:35:14,5.8,18.86,50.99,72.72,3.63
15:35:33,21.88,40.28,0.85,69.37,48.08
15:35:34,49.43,78.08,71.6,25.48,56.49
15:35:53,29.4,36.41,37.95,48.13,87.86
15:35:54,9.6,30.61,35.81,31.06,38.06
15:36:13,15.81,83.54,41.12,25.32,10.82
15:36:14,5.43,56.45,14.93,24.32,49.77
15:36:33,61.14,64.68,17.57,2.35,83.55
15:36:34,7.95,19.99,99.97,77.91,21.29
15:36:53,3.98,33.1,65.17,28.5,87.8
15:36:54,0.28,49.03,79.71,13.94,87.38
15:37:13,77.86,88.02,85.63,15.01,18.52
15:37:14,12.22,93.45,33.42,75.98,35.2
15:37:33,69.52,49.53,99.77,71.73,86.63
15:37:34,31.51,74.49,49.37,37.75,23.94
15:37:53,24.69,91.74,51.47,43.7,40.68
15:37:54,81.53,63.86,82.73,85.66,90.46
15:38:13,21.84,25.26,81.24,29.14,55.13
15:38:14,22.8,49.37,91.14,76.85,44.75
15:38:33,84.53,94.71,72.82,38.71,50.41
15:38:34,25.37,43.98,20.38,5.75,5.99
15:38:53,71.79,10.76,86.23,97.59,81.1
15:38:54,65.06,74.69,17.94,92.12,99.54
15:39:13,17.96,7.17,45.28,56.67,42.89
15:39:14,9.87,31.18,84.32,75.53,3.79
15:39:33,81.98,99.85,68.17,38.81,23.23
15:39:34,2.53,18.91,14.61,13.83,75.56
15:39:53,46.87,47.71,33.95,85.76,62.43
15:39:54,68.59,14.81,24.86,59.56,37.57
15:40:13,82.15,10.43,86.44,12.5,45.85
15:40:14,92.78,0.59,26.13,38.06,40.46
15:40:33,3.63,90.32,51.91,8.65,46.69
15:40:34,17.2,62.47,77.72,47.72,82.75
15:40:53,60.51,78.32,69.27,32.96,56.91
15:40:54,54.74,10.84,50.69,39.01,67.32
15:41:13,80.06,64.24,54.62,41.61,57.89
15:41:14,21.95,42.63,34.04,72.79,47.03
15:41:33,92.13,15.34,71.32,68.63,17.12
15:41:34,36.61,29.94,58.71,0.5,34.66
15:41:53,4.26,1.14,58.67,5.21,57.0
15:41:54,46.44,97.27,19.33,78.84,5.89
15:42:13,26.01,7.05,75.42,97.3,48.97
15:42:14,25.5,74.22,24.52,46.81,88.68
15:42:33,25.31,77.02,79.48,4.76,80.56
15:42:34,14.16,41.99,85.06,7.04,88.12
15:42:53,20.09,25.21,62.85,60.16,39.37
15:42:54,80.87,45.28,63.33,53.71,29.39
15:43:13,1.94,17.12,69.31,10.57,53.09
15:43:14,93.17,82.74,21.09,4.92,63.24
15:43:33,97.77,3.81,40.8,6.53,16.86
15:43:34,80.74,7.1,66.18,40.78,92.82
15:43:53,3.73,27.91,94.71,22.99,65.91
15:43:54,1.16,16.66,93.55,7.34,9.06
15:44:13,76.59,7.47,68.26,80.56,52.25
15:44:14,43.21,22.47,23.09,49.01,87.91
15:44:33,9.87,81.83,35.61,65.76,87.22
15:44:34,68.87,32.21,61.73,57.53,79.42
15:44:53,69.33,19.61,47.76,95.88,80.58
15:44:54,67.73,13.42,42.79,82.02,59.77
15:45:13,31.47,14.34,52.0,63.66,36.07
15:45:14,30.76,74.58,68.94,54.61,78.65
15:45:33,66.51,33.04,41.36,69.28,78.08
15:45:34,93.41,95.84,27.34,92.69,94.06
15:45:53,94.6,65.5,67.96,88.53,52.3
15:45:54,15.0,45.03,6.76,13.46,88.33
15:46:13,37.76,35.47,40.29,95.37,85.9
15:46:14,34.36,98.25,57.56,24.43,52.49
15:46:33,45.65,31.11,44.29,4.27,80.17
15:46:34,81.65,99.67,85.96,60.78,49.71
15:46:53,52.85,61.24,65.27,6.42,44.16
15:46:54,0.83,50.55,14.25,18.62,77.93
15:47:13,88.43,67.45,57.46,40.24,88.56
15:47:14,86.74,75.27,86.81,82.63,59.08
15:47:33,65.26,41.19,86.09,88.0,35.85
15:47:34,1.63,38.49,82.33,62.59,50.19
15:47:53,74.66,21.02,59.52,43.79,15.85
15:47:54,47.64,11.55,77.86,55.54,40.37
15:48:13,86.72,36.21,59.56,21.27,76.5
15:48:14,43.83,43.64,24.67,39.32,80.37
15:48:33,55.73,68.71,8.04,79.75,29.23
15:48:34,75.95,73.86,98.99,11.14,36.48
15:48:53,71.64,57.14,46.89,59.44,8.73
15:48:54,34.72,26.43,94.58,65.12,88.85
15:49:13,56.98,23.02,30.81,77.63,22.58
15:49:14,68.27,78.37,55.33,37.91,42.57
15:49:33,65.39,22.74,45.98,77.62,34.91
15:49:34,49.56,20.74,5.0,31.9,95.47
15:49:53,70.5,70.03,49.77,81.27,71.51
15:49:54,85.2,21.24,92.36,94.96,64.88
15:50:13,49.45,35.75,79.68,91.78,81.01
15:50:14,79.96,10.68,83.9,57.38,47.07
15:50:33,44.3,30.5,43.18,86.12,94.23
15:50:34,56.17,98.68,47.86,48.12,59.54
15:50:53,50.75,25.62,78.8,64.38,10.21
15:50:54,49.42,90.88,17.43,13.09,60.35
15:51:13,32.04,93.94,27.19,22.41,74.12
15:51:14,57.85,91.94,1.05,25.33,58.61
15:51:33,29.93,28.59,98.05,56.89,34.55
15:51:34,11.55,35.69,5.96,40.44,12.05
15:51:53,30.64,6.99,13.19,88.02,96.16
15:51:54,28.82,61.09,34.17,65.08,98.4
15:52:13,68.3,69.59,17.43,36.92,26.24
15:52:14,92.45,4.19,8.55,6.78,84.97
15:52:33,2.04,58.75,81.97,6.26,49.94
15:52:34,76.34,21.66,23.88,13.39,3.1
15:52:53,52.23,96.47,70.86,17.09,48.55
15:52:54,32.51,21.61,66.2,46.93,0.11
15:53:13,41.2,53.32,5.63,81.84,85.57
15:53:14,25.11,42.03,30.3,81.27,84.93
15:53:33,4.81,88.79,86.25,39.28,35.09
15:53:35,64.75,21.64,3.47,66.27,26.16
15:53:53,14.8,11.78,46.85,11.18,1.55
15:53:55,25.88,4.16,2.4,47.96,25.57
15:54:13,69.6,86.04,55.75,83.22,93.79
15:54:15,7.73,15.35,13.56,47.2,23.2
15:54:33,62.56,54.35,47.82,66.66,7.78
15:54:35,46.58,92.19,56.53,47.64,58.23
15:54:53,71.99,36.68,58.27,31.47,23.62
15:54:55,8.46,4.11,91.49,92.02,20.08
15:55:13,24.4,42.22,79.61,28.65,9.44
15:55:15,95.77,82.83,21.99,58.18,79.16
15:55:33,47.4,63.87,77.15,19.84,47.29
15:55:35,9.62,75.43,2.04,91.46,72.36
15:55:53,56.59,9.81,63.17,5.0,57.25
15:55:55,80.83,63.39,4.28,50.91,46.2
15:56:13,86.83,98.18,91.11,70.05,2.95
15:56:15,1.65,5.31,61.04,33.22,93.51
15:56:33,21.15,91.61,95.07,36.7,34.57
15:56:35,0.77,25.49,99.98,41.01,14.57
15:56:53,2.56,17.15,98.68,16.36,54.15
